compound,aurl,log(kappa),spacegroup_relax,agl_debye,agl_gruneisen,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K,agl_vibrational_entropy_300K_atom,agl_vibrational_free_energy_300K_atom,agl_bulk_modulus_static_300K,agl_bulk_modulus_isothermal_300K
Mg24Sb16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Mg3Sb2_ICSD_181285,-0.182145858,206,244.059,1.94888,121.537,116.331,7.49E-05,0.409449,-42.8729,36.0051,34.4629
Cu2Hf1In1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu2Hf1In1_ICSD_54594,0.680161398,225,278.956,2.19319,11.8904,11.5144,4.90E-05,0.373574,-31.3164,111.223,107.706
K2S1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/K2S1_ICSD_183837,0.226349824,225,232.761,2.09396,9.73647,8.76513,0.000167983,0.429767,-49.3254,16.1198,14.5117
Al16Pt7Ti6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al16Pt7Ti6_ICSD_609161,0.486899235,225,407.956,2.06636,81.3739,79.575,3.62E-05,0.278782,0.825269,138.833,135.764
As4Pd4Se4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/As1Pd1Se1_ICSD_611203,0.170587314,198,260.928,2.30619,35.9988,34.7302,5.20E-05,0.391147,-37.0063,92.8108,89.5402
Br2La10Sn6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Br1La5Sn3_ICSD_95239,0.201711123,193,219.013,1.97925,54.2241,52.6362,5.00E-05,0.433977,-50.6553,50.4866,49.0082
Bi4Fe4O12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Bi1Fe1O3_ICSD_168321,1.097583516,62,491.004,1.42213,53.0247,52.6005,2.06E-05,0.232629,17.9454,182.957,181.493
Al4Pt4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al1Pt1_ICSD_58129,0.66988379,198,325.96,2.23771,23.1922,22.6681,3.41E-05,0.3333,-18.0123,178.613,174.576
B1Ir3Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/B1Ir3Sc1_ICSD_44423,1.076454746,221,373.961,2.14448,14.1401,13.9101,2.56E-05,0.29911,-6.33743,230.621,226.871
Cu4Mg1Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu4Mg1Sn1_ICSD_103055,0.532026549,216,344.221,2.41789,17.9346,16.9285,8.03E-05,0.324392,-15.0094,81.5021,76.9299
Pb1Pd3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Pb1Pd3_ICSD_42600,0.368619685,221,235.939,2.71024,12.213,11.6564,5.77E-05,0.417869,-45.5542,114.09,108.891
Ca3N1Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ca3N1Sn1_ICSD_106353,0.117344224,221,200.097,1.93333,15.6712,14.6982,0.000111334,0.463173,-59.8211,18.0303,16.9109
Au6Sr14,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au3Sr7_ICSD_58597,-0.505760504,186,124.929,1.88751,62.9372,59.5238,9.82E-05,0.583105,-96.7585,21.3484,20.1906
Ca1Cs1H3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ca1Cs1H3_ICSD_168718,0.425208051,221,291.091,1.77658,15.7795,14.3816,0.000178911,0.371192,-30.5404,21.0225,19.1601
Al1Co2Ta1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al1Co2Ta1_ICSD_57634,1.134164353,225,417.951,2.05139,11.2079,10.9323,4.15E-05,0.273537,2.7058,134.57,131.261
B4Re2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/B2Re1_ICSD_162271,1.669629237,194,722.981,1.91018,13.8535,13.6983,1.98E-05,0.151571,53.1554,330.436,326.734
As1Cd1Pd5,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/As1Cd1Pd5_ICSD_609974,0.21718905,123,251.925,2.59842,21.1584,20.3112,5.27E-05,0.400458,-39.998,124.005,119.041
Ge3Hf3Rh3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ge1Hf1Rh1_ICSD_636581,0.669025703,189,312.035,2.13024,26.1175,25.6232,3.00E-05,0.34408,-21.6147,171.601,168.353
H3Pd1Yb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/H3Pd1Yb1_ICSD_638422,0.481604563,221,308.223,2.03051,15.1478,14.2828,9.74E-05,0.352288,-24.3361,83.5556,78.7843
Ag2Sn2Tb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ag1Sn1Tb1_ICSD_55822,0.483741305,186,239.036,2.24888,18.1783,17.4681,5.92E-05,0.413827,-44.2682,64.0211,61.52
Dy8Sb6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Dy4Sb3_ICSD_630229,0.266410459,220,210.051,1.96417,42.1164,41.0213,4.47E-05,0.444309,-53.9101,65.528,63.8241
Cu2Rh4Se8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu1Rh2Se4_ICSD_41903,-0.019464432,227,237.102,2.32393,42.2228,40.7656,5.06E-05,0.41452,-44.4888,94.1233,90.875
Hf1In1Ni2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Hf1In1Ni2_ICSD_54595,0.704506561,225,282.949,2.13218,11.8011,11.4975,4.08E-05,0.369198,-29.8896,138.458,134.896
As2Rh2Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/As2Rh2Sr1_ICSD_417002,0.678346266,139,308.019,2.24325,14.702,14.2605,4.55E-05,0.348378,-23.0418,98.9184,95.9477
Ba6Mg23,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ba6Mg23_ICSD_109225,-0.06361194,225,256.057,1.78301,88.835,84.0981,0.000102578,0.398301,-39.3061,24.0327,22.7512
F6Ni1Rb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/F6Ni1Rb2_ICSD_29005,0.164864189,225,318.787,2.26193,27.542,25.6316,0.000107287,0.344856,-21.8726,49.1171,45.7102
Au4Ba4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Au1Ba1_ICSD_611634,-0.166044998,62,129.034,2.08236,25.2838,23.7995,9.70E-05,0.576479,-94.738,26.6968,25.1295
Ga4Pt4Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ga1Pt1Y1_ICSD_635163,0.162268603,62,222.034,2.14092,36.0119,35.0647,4.16E-05,0.430346,-49.5085,108.266,105.418
Bi3Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Bi3Sr1_ICSD_58858,-0.034254243,221,118.048,2.02099,12.3875,11.9122,6.49E-05,0.59366,-99.9736,40.2998,38.7537
Au2Dy1In1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Au2Dy1In1_ICSD_58442,0.029627239,225,153.956,2.48267,12.4172,11.8543,6.20E-05,0.528228,-79.966,81.0848,77.409
Al2P2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al1P1_ICSD_67770,1.079734619,186,523.014,1.96248,10.6427,10.3765,4.33E-05,0.221113,22.4602,78.8643,76.8917
Re3Si3Ta3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Re1Si1Ta1_ICSD_650119,1.037657529,189,384.006,1.99376,25.2434,24.9375,2.04E-05,0.292778,-4.12632,247.889,244.885
Fe4Hf4Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Fe1Hf1Si1_ICSD_632263,0.678008216,62,372.108,2.13041,34.3447,33.4404,4.18E-05,0.301856,-7.29129,127.44,124.084
Ga4Li4Se8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ga1Li1Se2_ICSD_96915,0.048022068,33,263.09,2.09387,48.8871,46.3154,8.62E-05,0.39179,-37.2135,42.3036,40.0783
Tl3U1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Tl3U1_ICSD_106194,0.047200856,221,134.973,2.37048,12.6606,11.8901,8.87E-05,0.564639,-91.1232,40.8733,38.386
Mo16N4Ni8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mo4N1Ni2_ICSD_162277,0.636655363,227,472.017,2.1335,75.6536,74.5299,2.35E-05,0.243829,13.6592,261.987,258.096
Ba2F8Ni2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ba1F4Ni1_ICSD_23141,0.284890729,36,350.172,2.19019,35.6023,33.7739,8.11E-05,0.319557,-13.3689,70.8893,67.2487
Ca4Pt8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ca1Pt2_ICSD_619516,0.189841089,194,230.018,2.37662,36.0662,34.9986,4.23E-05,0.421579,-46.7322,122.298,118.678
Hf4Mo4Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Hf1Mo1Si1_ICSD_638634,0.969666538,62,414.049,1.95375,33.304,32.8339,2.43E-05,0.274995,2.18174,183.002,180.419
Co1In8Y2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Co1In8Y2_ICSD_623948,0.161511745,123,232.085,2.27666,33.662,32.091,7.05E-05,0.422835,-47.1304,58.2537,55.535
Al1Ba1Ge1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al1Ba1Ge1_ICSD_166380,0.678650377,187,285.206,2.36409,9.16537,8.63191,8.50E-05,0.37222,-30.8754,40.5905,38.228
Ir6W2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ir3W1_ICSD_641166,1.139318548,194,397.025,2.28467,22.3065,22.0394,1.76E-05,0.284302,-1.13871,341.781,337.689
O1Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O1Sr1_ICSD_105548,1.125926718,225,413.131,2.12578,5.6872,5.48161,5.83E-05,0.277236,1.37816,80.097,77.2015
Nb1Rh3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Nb1Rh3_ICSD_105214,1.278042147,221,467.983,2.28866,10.8477,10.6715,2.39E-05,0.246106,12.7994,241.533,237.612
Er1Pd1Sb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er1Pd1Sb1_ICSD_57259,0.716341461,216,242.019,2.22029,8.99024,8.72375,4.53E-05,0.408953,-42.7148,85.8333,83.289
La2Pd4Sb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/La1Pd2Sb2_ICSD_604351,0.064124653,129,206.03,2.33673,30.3355,29.3348,4.78E-05,0.450699,-55.9166,87.7779,84.8823
Eu1S1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu1S1_ICSD_183948,0.988057043,225,266.051,1.86187,5.98473,5.78026,6.22E-05,0.386338,-35.455,45.7217,44.1597
Mn1Ni1Sb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mn1Ni1Sb1_ICSD_161717,0.209619554,216,271.893,2.20898,36.0056,34.6214,5.96E-05,0.380631,-33.6087,83.8431,80.6199
C1Sn1Y3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/C1Sn1Y3_ICSD_56405,1.061267714,221,373.998,1.90523,14.2392,13.9177,4.01E-05,0.299995,-6.64528,78.8473,77.0674
Sn6V6Y1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Sn6V6Y1_ICSD_182148,0.69314809,191,378.96,2.14133,37.0277,36.109,3.93E-05,0.296575,-5.45426,109.299,106.587
Ge4Mg4N8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ge1Mg1N2_ICSD_23502,0.829917142,33,632.817,2.07088,39.8154,38.8627,3.94E-05,0.179085,40.1378,146.644,143.135
La6Sb10Zr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/La3Sb5Zr1_ICSD_83905,0.258376245,193,233.003,1.98532,53.854,52.4604,4.42E-05,0.418414,-45.7272,63.3482,61.7089
Al8Ba4Ge8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Al2Ba1Ge2_ICSD_98514,0.211323485,62,301.037,2.11674,59.838,57.2157,7.08E-05,0.356096,-25.5925,49.9333,47.7451
Ce1Te1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ce1Te1_ICSD_183956,1.044567197,221,269.932,2.12821,5.94064,5.77141,4.52E-05,0.381286,-33.821,70.805,68.7881
Mn1O3Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Mn1O3Sr1_ICSD_188415,0.804544222,221,541.336,2.67903,13.6335,12.8787,7.26E-05,0.215618,24.6573,114.794,108.439
Mg2Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mg2Sn1_ICSD_104869,0.730165915,225,304.035,2.06034,9.04729,8.57875,8.63E-05,0.354998,-25.2306,37.1234,35.2008
Mg6P4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Mg3P2_ICSD_24489,0.741414776,224,500.838,1.94788,27.2223,26.2729,6.14E-05,0.231712,18.3008,53.7198,51.8463
B12Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/B12Tb1_ICSD_615534,1.577774344,225,1071.14,1.66326,22.3456,22.0981,2.25E-05,0.0824557,96.5388,211.106,208.768
C1Pb1Pd3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/C1Pb1Pd3_ICSD_108178,0.165134477,221,221.029,2.57268,15.2303,14.6212,5.30E-05,0.433986,-50.6581,130.529,125.31
N4W2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/N2W1_ICSD_290434,1.488912947,194,661.08,2.08044,14.4791,14.2981,2.03E-05,0.169682,44.4268,345.696,341.374
Ni1Sc6Te2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ni1Sc6Te2_ICSD_90082,0.549548854,189,313.926,1.94817,26.3675,25.6156,4.97E-05,0.343375,-21.3801,68.6949,66.7359
Ru3Sc3Si3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ru1Sc1Si1_ICSD_650603,1.100932007,189,532.873,2.02651,23.6257,23.2048,2.97E-05,0.216374,24.3534,153.529,150.794
Ag2In1Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ag2In1Sc1_ICSD_58298,-0.031424599,225,176.936,2.43773,12.5008,11.8098,7.76E-05,0.493863,-69.3648,67.47,63.7402
C1Mo1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C1Mo1_ICSD_183165,1.765050568,225,685.006,2.04458,4.74487,4.68808,1.97E-05,0.162271,47.9182,316.819,313.028
As4Mg6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/As2Mg3_ICSD_24485,0.522575936,224,359.013,1.98097,29.248,28.0312,7.20E-05,0.312004,-10.7897,45.6436,43.7447
Ga1O3Pr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ga1O3Pr1_ICSD_76049,0.750674984,221,370.09,2.02322,14.3461,13.9436,4.71E-05,0.303057,-7.70718,103.733,100.822
Mg2O12Sb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Mg1O6Sb2_ICSD_40345,0.730401092,136,613.893,2.382,45.5652,44.272,4.07E-05,0.185818,37.153,172.722,167.819
Ni4P12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ni1P3_ICSD_23714,0.86806107,204,608.729,2.13831,40.763,39.5006,5.03E-05,0.187928,36.2315,94.2366,91.3182
Co1O3Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Co1O3Sr1_ICSD_184078,0.77639242,221,449.896,2.14929,14.0016,13.4788,5.97E-05,0.257084,8.70384,118.375,113.955
Au1Cu3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Au1Cu3_ICSD_150666,0.480354814,221,279.145,2.53829,12.1456,11.5263,6.89E-05,0.376744,-32.3473,113.682,107.885
Ba2Be26,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ba1Be13_ICSD_58633,1.060501419,226,850.286,1.57309,59.1705,57.9007,4.66E-05,0.120483,70.0845,89.7765,87.8499
As4Cu4S4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/As1Cu1S1_ICSD_23826,0.234615976,62,299.839,2.15808,35.8734,34.3401,6.80E-05,0.356914,-25.862,64.2713,61.5243
Cu2Li1P2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Cu2Li1P2_ICSD_181810,0.514976523,139,373.106,2.27498,14.6999,13.9529,7.70E-05,0.304177,-8.09483,81.5035,77.3617
Au6Dy6Sb8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Au3Dy3Sb4_ICSD_611802,0.089700274,220,217.03,2.25686,60.4941,58.5163,4.93E-05,0.436681,-51.5085,77.6983,75.1581
Ba1O3Pr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ba1O3Pr1_ICSD_163755,0.847261015,221,371.967,2.07806,14.2926,13.9288,4.15E-05,0.301298,-7.09774,109.112,106.335
In3La3Pd3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/In1La1Pd1_ICSD_639859,0.067691896,189,189.019,2.16332,27.427,26.4966,5.32E-05,0.472987,-62.882,68.779,66.4458
O6Sr2Zr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O3Sr1Zr1_ICSD_89364,1.008071885,140,563.091,2.05282,25.8846,25.3564,3.37E-05,0.204458,29.2143,149.644,146.59
Cr4Se8Zn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cr2Se4Zn1_ICSD_150966,0.244289494,227,291.114,2.16446,41.8645,40.1751,6.36E-05,0.364494,-28.3516,64.4466,61.846
O14Pt4Tl4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Pt2Tl2_ICSD_22215,0.432223459,227,400.865,2.39545,62.4493,60.5718,4.28E-05,0.283448,-0.835859,174.635,169.385
Cu2Ga2O4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cu1Ga1O2_ICSD_95664,0.657890159,194,452.028,2.17319,22.2384,21.5413,4.92E-05,0.255818,9.1723,148.319,143.67
La1Mg1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/La1Mg1_ICSD_104658,0.918028239,221,233.021,1.61969,6.01272,5.82926,6.37E-05,0.418656,-45.8042,33.2567,32.242
Re3Ru1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCI/Re3Ru1_ICSD_168956,1.421825953,44,418.05,2.11241,11.032,10.9208,1.60E-05,0.272189,3.19177,338.903,335.489
Rb2S1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Rb2S1_ICSD_29208,0.032566385,225,161.091,2.08751,9.88481,8.88907,0.000170773,0.526289,-79.37,13.8499,12.4548
Rb2Te4Y2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Rb1Te2Y1_ICSD_419996,0.295975914,194,201,1.9451,24.4425,23.4987,6.75E-05,0.458378,-58.3222,31.9255,30.6928
Rb2Te1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Rb2Te1_ICSD_182743,-0.151204526,225,119.021,2.08183,10.0473,8.94028,0.000185627,0.606232,-103.798,9.92726,8.83344
Cd1F3Rb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cd1F3Rb1_ICSD_49587,0.213796572,221,270.178,2.33811,15.6395,14.4605,0.000113022,0.388659,-36.2042,48.9136,45.2262
Na2O6Ta2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Na1O3Ta1_ICSD_23322,1.250997864,127,669.096,2.06688,24.1456,23.7161,2.91E-05,0.167465,45.4608,187.882,184.54
In1Ni2Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/In1Ni2Zr1_ICSD_54546,0.636552083,225,301.974,2.25372,11.7953,11.4343,4.59E-05,0.354091,-24.9314,127.738,123.828
N8Si6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N4Si3_ICSD_156336,1.525875006,227,1223.86,1.97986,20.6309,20.4315,1.65E-05,0.0638806,113.849,281.876,279.152
Cu3Nb1S4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cu3Nb1S4_ICSD_108392,0.751186691,215,408.939,2.09342,22.6601,21.9572,5.05E-05,0.279122,0.70403,74.4769,72.1668
Nb4P4Zr4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Nb1P1Zr1_ICSD_75008,1.001586616,62,481.067,1.99621,32.2835,31.8041,2.51E-05,0.239675,15.2379,169.669,167.15
Ba2Li2Sb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ba1Li1Sb1_ICSD_280574,0.436531561,194,229.936,1.97163,18.4618,17.5126,8.99E-05,0.425029,-47.8261,28.4768,27.0127
Cu12N4Pd1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cu3N1Pd0.25_ICSD_180240,0.057278032,123,318.119,2.32643,50.5348,48.3625,6.33E-05,0.342283,-21.0165,114.639,109.711
Cl6Cs2Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl6Cs2Zr1_ICSD_26695,0.183992591,225,240.921,2.10089,27.7379,26.2024,9.09E-05,0.413861,-44.2793,28.0511,26.4982
Ge2V6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ge1V3_ICSD_186004,0.667536068,223,375.051,1.97793,22.6826,22.2502,3.25E-05,0.298676,-6.18637,169.675,166.44
K4O12Sb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/K1O3Sb1_ICSD_77333,0.495584574,227,522.796,2.5024,54.1402,51.967,5.53E-05,0.222413,21.9447,111.152,106.69
Al8C8Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al4C4Si1_ICSD_603569,0.804726049,186,684.953,1.87184,43.0266,42.2047,3.46E-05,0.162394,47.8597,150.529,147.654
As12Ir4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/As3Ir1_ICSD_15457,0.631385927,204,372.114,2.29812,45.7219,44.5773,3.69E-05,0.301488,-7.16345,124.253,121.143
Ag1Al1S2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ag1Al1S2_ICSD_25356,0.702734608,156,347.002,2.09697,11.6929,11.2601,6.04E-05,0.319922,-13.4927,73.4734,70.7537
Gd1N1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd1N1_ICSD_169204,1.502743848,225,445.087,1.9537,5.49996,5.39618,3.27E-05,0.258052,8.34679,143.958,141.242
B48,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/B1_ICSD_240995,1.006213522,134,1158.1,1.62187,75.7397,74.954,2.17E-05,0.0713105,106.408,204.406,202.285
Ru2Te4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ru1Te2_ICSD_106001,0.74445024,58,316.032,2.40144,17.5951,17.0669,4.25E-05,0.341986,-20.9174,96.7596,93.8552
S4Se4U4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/S1Se1U1_ICSD_78584,0.473913027,62,256.94,1.91549,35.4713,34.7393,3.63E-05,0.392067,-37.3026,94.0582,92.1171
Er1Rh2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Er1Rh2Si2_ICSD_53411,1.077495086,139,418.062,2.13446,13.9376,13.6598,3.16E-05,0.273009,2.89597,159.87,156.684
Er1S1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er1S1_ICSD_106619,0.96549756,225,281.959,2.05184,5.90053,5.74943,4.22E-05,0.369552,-30.0053,97.0865,94.6004
Cd3Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cd3Zr1_ICSD_102093,0.324661012,123,213.018,2.3193,12.2509,11.7184,6.42E-05,0.443421,-53.6308,69.8585,66.8222
Er1Os2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Er1Os2Si2_ICSD_103276,1.062724845,139,356.964,2.04895,14.2253,14.0041,2.56E-05,0.310537,-10.2862,188.048,185.125
P8Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/P2Si1_ICSD_185351,0.890960059,205,641.021,2.20566,29.8233,28.9897,4.33E-05,0.17632,41.3835,108.994,105.948
As2C2Nb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/As1C1Nb2_ICSD_180617,1.206051008,194,533.895,2.00241,20.9038,20.6122,2.35E-05,0.215849,24.5646,208.759,205.847
Ho1Ni1Sb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ho1Ni1Sb1_ICSD_639500,0.952877163,216,297.018,2.11928,8.84146,8.58633,4.63E-05,0.357316,-25.9943,87.8901,85.354
Ir2N4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ir1N2_ICSD_240756,1.32838572,58,613.859,2.24926,14.9977,14.7427,2.56E-05,0.185267,37.3949,323.225,317.729
N1Ru1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N1Ru1_ICSD_183190,1.083413028,216,408.097,2.15577,5.58811,5.48619,2.86E-05,0.278355,0.97815,243.819,239.373
Er4O14Ru4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er2O7Ru2_ICSD_97533,0.636764633,227,482.938,2.12263,59.5573,58.2849,3.41E-05,0.239307,15.3783,190.688,186.614
N2S1Th2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/N2S1Th2_ICSD_23213,0.964277077,164,328.016,1.96809,14.3896,14.1529,2.81E-05,0.331077,-17.2653,130.069,127.93
Cd4Co4Ho16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd1Co1Ho4_ICSD_417045,0.049183123,216,196.057,1.83306,72.6651,70.5468,5.38E-05,0.462779,-59.6981,57.364,55.6917
Au6K2Sn6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Au3K1Sn3_ICSD_249645,-0.52593387,59,141.046,2.56651,44.7002,41.5878,9.52E-05,0.555664,-88.3793,45.2276,42.0784
Bi2Rb6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Bi1Rb3_ICSD_616995,-0.522331879,194,101.032,1.95947,27.1865,23.888,0.000220488,0.651751,-117.607,7.80058,6.85413
C1Ni1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C1Ni1_ICSD_180457,1.087667862,225,496.981,2.13346,5.39396,5.26178,3.91E-05,0.232921,17.8326,243.182,237.223
Ba2Tl4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ba1Tl2_ICSD_58681,-0.060104023,194,139.949,2.38033,19.492,17.8294,0.000125947,0.560155,-89.753,23.4358,21.4367
N1Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/N1Zr1_ICSD_181144,1.246065055,221,456.017,2.02478,5.46656,5.36905,2.98E-05,0.252542,10.3889,219.186,215.276
